,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition,price
1377,18800,ford,mustang,2018,clean vehicle,41147,white,  1fa6p8th1j5133883,167782359,california, usa,2 days left,77.35636
1378,18800,ford,flex,2018,clean vehicle,45798,black,  2fmgk5d88jba13550,167782360,california, usa,21 hours left,86.10024
1379,30200,ford,f-150,2018,clean vehicle,21703,red,  1ftew1cp2jkd08540,167782362,california, usa,21 hours left,65.54306
1380,27500,ford,explorer,2018,clean vehicle,22284,black,  1fm5k8d89jgb59845,167782363,california, usa,2 days left,61.281
1381,37500,ford,transit,2018,clean vehicle,24567,white,  1ftbw3xgxjkb24777,167782364,california, usa,2 days left,92.12625
1382,19100,ford,mustang,2018,clean vehicle,30594,silver,  1fatp8uh2j5109805,167782375,california, usa,2 days left,58.43454
1383,17100,ford,flex,2018,clean vehicle,52747,white,  2fmgk5d81jba01059,167782378,california, usa,21 hours left,90.19737
1384,13500,ford,escape,2018,clean vehicle,21592,silver,  1fmcu0gd7jud41377,167606805,florida, usa,4 days left,29.1492
1385,54500,ford,srw,2018,clean vehicle,19853,blue,  1ft7w2bt8jec80853,167782905,california, usa,2 days left,108.19885
1386,9000,ford,fiesta,2018,clean vehicle,25201,gray,  3fadp4ej7jm111509,167606808,florida, usa,4 days left,22.6809
1387,16400,ford,f-150,2020,clean vehicle,10351,black,  1ftew1e57lfa24246,167742924,pennsylvania, usa,2 days left,16.97564
1388,17000,ford,fusion,2020,clean vehicle,1117,gray,  3fa6p0d98lr194138,167742945,pennsylvania, usa,2 days left,1.8989
1389,24800,ford,door,2017,clean vehicle,37279,gold,  1ftew1ep0hfb00592,167783112,california, usa,21 hours left,92.45192
1390,26800,ford,door,2017,clean vehicle,30113,red,  1ftew1ep9hfc23372,167783113,california, usa,21 hours left,80.70284
1391,19400,ford,door,2017,clean vehicle,27570,white,  3fa6p0k9xhr201097,167783115,california, usa,21 hours left,53.4858
1392,20000,ford,flex,2017,clean vehicle,45188,silver,  2fmgk5c83hba04539,167783116,california, usa,2 days left,90.376
1393,7000,ford,door,2012,clean vehicle,149712,silver,  1ftfw1cf5cfa60758,167484061,texas, usa,4 days left,104.7984
1394,25100,ford,explorer,2017,clean vehicle,25030,gold,  1fm5k7d84hgd56068,167783118,california, usa,2 days left,62.8253
1395,2000,ford,door,2013,salvage insurance,105743,gray,  3fa6p0h70dr346858,167611892,oklahoma, usa,15 days left,21.1486
1396,18200,ford,fusion,2020,clean vehicle,9861,black,  3fa6p0k98lr118096,167743129,pennsylvania, usa,2 days left,17.94702
1397,14200,ford,fusion,2018,clean vehicle,1751,red,  3fa6p0h76jr175058,167484407,illinois, usa,2 days left,2.48642
1398,56500,ford,door,2017,clean vehicle,30629,red,  1ft7w2bt3hec44885,167783122,california, usa,2 days left,173.05385
1399,2000,ford,door,2016,salvage insurance,52883,gray,  3fa6p0h7xgr182944,167611900,oklahoma, usa,15 days left,10.5766
1400,26500,ford,van,2020,clean vehicle,122,white,  1ftbr1c86lka43630,167743139,pennsylvania, usa,2 days left,0.3233
1401,34300,ford,srw,2019,clean vehicle,28534,white,  1ft7w2btxkee87763,167489607,florida, usa,2 hours left,97.87162
1402,43500,ford,f-150,2017,clean vehicle,80699,black,  1ftfw1rg4hfa86887,167783125,california, usa,21 hours left,351.04065
1403,3500,ford,door,2016,salvage insurance,72851,white,  1fa6p0hd4g5100361,167611905,oklahoma, usa,15 days left,25.49785
1404,37200,ford,srw,2019,clean vehicle,24078,white,  1ft7w2bt9kef54157,167489611,florida, usa,2 hours left,89.57016
1405,12800,ford,door,2017,clean vehicle,38639,orange,  1fmcu0gd4huc28156,167783127,california, usa,21 hours left,49.45792
1406,15000,ford,door,2013,salvage insurance,146807,silver,  1ft7w2bt9deb86453,167612500,texas, usa,17 hours left,220.2105
1407,12500,ford,door,2017,clean vehicle,31871,silver,  1fmcu0gd1hua50769,167783131,california, usa,21 hours left,39.83875
1408,21500,ford,f-150,2017,clean vehicle,76876,gray,  1ftew1cp1hfa12279,167783132,california, usa,2 days left,165.2834
1409,17300,ford,fusion,2019,clean vehicle,28070,white,  3fa6p0cdxkr116450,167744186,north carolina, usa,Listing Expired,48.5611
1410,27000,ford,explorer,2017,clean vehicle,3189,silver,  1fm5k7dh4hga93774,167783133,california, usa,21 hours left,8.6103
1411,31800,ford,el,2017,clean vehicle,28359,white,  1fmjk1kt6hea45630,167493536,florida, usa,24 hours left,90.18162
1412,13000,ford,door,2017,clean vehicle,42890,gray,  1fmcu0gd4huc28111,167783134,california, usa,21 hours left,55.757
1413,31800,ford,el,2017,clean vehicle,29328,silver,  1fmjk1ktxhea45632,167493549,florida, usa,24 hours left,93.26304
1414,46300,ford,door,2016,clean vehicle,47531,black,  1ft7w2bt1ged12535,167783724,california, usa,2 days left,220.06853
1415,6000,ford,door,2015,clean vehicle,57345,gray,  1fa6p0h72f5106961,167495679,missouri, usa,7 days left,34.407
1416,22800,ford,door,2016,clean vehicle,67546,silver,  1ftew1cg4gke05649,167783730,california, usa,21 hours left,154.00488
1417,45000,ford,expedition,2019,clean vehicle,18153,white,  1fmju2at2kea46511,167744932,pennsylvania, usa,3 days left,81.6885
1418,49500,ford,expedition,2019,clean vehicle,17689,black,  1fmju2at0kea25415,167744934,pennsylvania, usa,3 days left,87.56055
1419,3000,ford,van,2012,clean vehicle,137171,white,  nm0ls7bn3ct082251,167496237,missouri, usa,7 days left,41.1513
1420,20000,ford,door,2015,clean vehicle,63445,gray,  1ftew1cp9fkd25357,167783942,california, usa,21 hours left,126.89
1421,25300,ford,edge,2019,clean vehicle,26422,black,  2fmpk4k98kbc02352,167744935,pennsylvania, usa,2 days left,66.84766
1422,4000,ford,door,2015,salvage insurance,149319,white,  1fdrf3g6xfec28306,167615545,south carolina, usa,2 days left,59.7276
1423,45500,ford,expedition,2019,clean vehicle,18767,gray,  1fmju2at5kea33705,167744936,pennsylvania, usa,3 days left,85.38985
1424,9100,ford,fiesta,2018,clean vehicle,38289,silver,  3fadp4ej7jm133008,167615883,minnesota, usa,14 hours left,34.84299
1425,48000,ford,expedition,2019,clean vehicle,22960,black,  1fmju2at2kea52910,167744937,pennsylvania, usa,3 days left,110.208
1426,47000,ford,max,2019,clean vehicle,17263,blue,  1fmjk2at0kea52913,167744939,pennsylvania, usa,3 days left,81.1361
1427,49500,ford,expedition,2019,clean vehicle,16981,black,  1fmju2atxkea46594,167744941,pennsylvania, usa,3 days left,84.05595
1428,31200,ford,wagon,2019,clean vehicle,13058,black,  1fbax2cm9kka31236,167537649,pennsylvania, usa,1 days left,40.74096
1429,18500,ford,door,2014,clean vehicle,45887,white,  1zvbp8cf8e5321701,167783990,california, usa,2 days left,84.89095
1430,15500,ford,escape,2019,clean vehicle,21740,silver,  1fmcu0gdxkub10166,167744942,pennsylvania, usa,2 days left,33.697
1431,30500,ford,wagon,2019,clean vehicle,17707,black,  1fbzx2ym9kka49036,167537651,pennsylvania, usa,1 days left,54.00635
1432,45500,ford,max,2019,clean vehicle,19121,silver,  1fmjk2at7kea45361,167744943,pennsylvania, usa,3 days left,87.00055
1433,31500,ford,wagon,2019,clean vehicle,18856,black,  1fbax2cm3kka31250,167537652,pennsylvania, usa,1 days left,59.3964
1434,11000,ford,door,2013,clean vehicle,84752,white,  1fm5k8d8xdgb17544,167784054,new jersey, usa,30 minutes,93.2272
1435,46500,ford,max,2019,clean vehicle,19555,white,  1fmjk2at1kea40415,167744946,pennsylvania, usa,3 days left,90.93075
1436,31500,ford,wagon,2019,clean vehicle,16340,black,  1fbax2cm3kka37047,167537653,pennsylvania, usa,1 days left,51.471
1437,32000,ford,f-150,2018,clean vehicle,17242,white,  1ftew1eg8jfd74483,167784445,ohio, usa,21 hours left,55.1744
1438,23900,ford,edge,2019,clean vehicle,28733,black,  2fmpk4k97kbb81428,167744947,pennsylvania, usa,2 days left,68.67187
1439,31500,ford,wagon,2019,clean vehicle,16019,black,  1fbax2cm1kka31246,167537654,pennsylvania, usa,1 days left,50.45985
1440,18500,ford,taurus,2016,clean vehicle,75580,black,  1fahp2kt0gg121703,167784760,ohio, usa,2 days left,139.823
1441,1500,ford,door,2013,salvage insurance,113444,white,  1fadp3e26dl161150,167620275,georgia, usa,2 days left,17.0166
1442,46000,ford,max,2019,clean vehicle,19227,white,  1fmjk2at8kea45286,167744948,pennsylvania, usa,3 days left,88.4442
1443,31500,ford,wagon,2019,clean vehicle,13633,black,  1fbax2cm4kka31239,167537655,pennsylvania, usa,1 days left,42.94395
1444,14700,ford,van,2015,clean vehicle,37739,white,  1ftne1zmxfka31885,167784980,new jersey, usa,2 days left,55.47633
1445,2700,ford,door,2013,salvage insurance,103541,green,  1fm5k8d80dgc79389,167624785,michigan, usa,2 days left,27.95607
1446,47500,ford,expedition,2019,clean vehicle,24072,blue,  1fmju2at2kea33712,167744950,pennsylvania, usa,3 days left,114.342
1447,31500,ford,wagon,2019,clean vehicle,17657,black,  1fbax2cm1kka37046,167537656,pennsylvania, usa,1 days left,55.61955
1448,8900,ford,door,2014,clean vehicle,77392,red,  1fmcu9gx5eua01844,167785291,new jersey, usa,2 days left,68.87888
1449,7000,ford,door,2019,salvage insurance,11930,white,  1ftyr1zm3kkb00458,167624798,michigan, usa,2 days left,8.351
1450,49000,ford,expedition,2019,clean vehicle,19731,red,  1fmju2at7kea46505,167744952,pennsylvania, usa,3 days left,96.6819
1451,31500,ford,wagon,2019,clean vehicle,15581,black,  1fbax2cm0kka37040,167537657,pennsylvania, usa,1 days left,49.08015
1452,8900,ford,door,2014,clean vehicle,70181,black,  1fmcu9gx7eue04899,167785292,new jersey, usa,2 days left,62.46109
1453,48000,ford,max,2019,clean vehicle,16143,black,  1fmjk2at1kea46571,167744953,pennsylvania, usa,3 days left,77.4864
1454,50000,ford,max,2019,clean vehicle,17995,black,  1fmjk2at3kea46569,167744954,pennsylvania, usa,3 days left,89.975
1455,47300,ford,max,2019,clean vehicle,23926,black,  1fmjk2at3kea19064,167744991,pennsylvania, usa,21 hours left,113.16998
1456,45000,ford,f-150,2017,clean vehicle,57929,black,  1ftfw1rg3hfa94897,167541375,louisiana, usa,8 days left,260.6805
1457,49000,ford,max,2019,clean vehicle,20758,silver,  1fmjk2at5kea39283,167744992,pennsylvania, usa,3 days left,101.7142
1458,40200,ford,f-150,2019,clean vehicle,10028,gray,  1ftew1e45kfc11202,167785786,texas, usa,1 days left,40.31256
1459,48000,ford,max,2019,clean vehicle,21051,black,  1fmjk2at1kea46568,167744993,pennsylvania, usa,3 days left,101.0448
1460,5000,ford,door,2015,clean vehicle,136307,silver,  1fa6p0h76f5128221,167541538,louisiana, usa,8 days left,68.1535
1461,8200,ford,bus,2013,clean vehicle,105880,silver,  1fbne3bl5dda27813,167785850,new jersey, usa,2 days left,86.8216
1462,49000,ford,max,2019,clean vehicle,19985,white,  1fmjk2at1kea45369,167744997,pennsylvania, usa,3 days left,97.9265
1463,4000,ford,door,2015,clean vehicle,102590,gray,  1fa6p0h78f5126079,167541539,louisiana, usa,8 days left,41.036
1464,39000,ford,expedition,2019,clean vehicle,27612,silver,  1fmju1jtxkea33631,167744998,pennsylvania, usa,3 days left,107.6868
1465,29000,ford,door,2015,clean vehicle,90855,white,  1ft7w2btxfeb19752,167541544,louisiana, usa,8 days left,263.4795
1466,46500,ford,max,2019,clean vehicle,19936,silver,  1fmjk2atxkea46536,167745000,pennsylvania, usa,3 days left,92.7024
1467,7805,ford,door,2015,clean vehicle,64495,gray,  1fa6p0h74f5125348,167541546,louisiana, usa,8 days left,50.3383475
1468,22000,ford,mustang,2018,clean vehicle,39477,gray,  1fatp8ff8j5181457,167786970,texas, usa,5 days left,86.8494
1469,18800,ford,max,2019,clean vehicle,25698,black,  1fmjk1kt8kea43272,167745001,pennsylvania, usa,2 days left,48.31224
1470,33000,ford,door,2015,clean vehicle,73849,blue,  1ft7w2bt0fea55852,167541547,louisiana, usa,8 days left,243.7017
1471,39500,ford,expedition,2019,clean vehicle,25422,black,  1fmju1jt3kea33633,167745002,pennsylvania, usa,3 days left,100.4169
1472,16900,ford,door,2015,clean vehicle,47866,black,  1fa6p8cf0f5385064,167541550,louisiana, usa,8 days left,80.89354
1473,42500,ford,max,2019,clean vehicle,31236,white,  1fmjk1jt9kea20200,167745009,pennsylvania, usa,3 days left,132.753
1474,39500,ford,expedition,2019,clean vehicle,26755,gray,  1fmju1jt2kea46499,167745010,pennsylvania, usa,3 days left,105.68225
1475,25500,ford,f-150,2018,clean vehicle,49177,blue,  1ftew1epxjfa22456,167627320,illinois, usa,2 days left,125.40135
1476,49500,ford,max,2019,clean vehicle,20749,white,  1fmjk2at7kea40404,167745011,pennsylvania, usa,3 days left,102.70755
1477,25000,ford,f-150,2018,clean vehicle,15003,white,  1ftew1eg8jfd05390,167627322,illinois, usa,2 days left,37.5075
1478,40000,ford,f-150,2019,clean vehicle,12247,black,  1ftfw1e53kfb70422,167745052,pennsylvania, usa,3 days left,48.988
1479,26000,ford,f-150,2018,clean vehicle,1,black,  1ftfw1e5xjke09941,167627325,illinois, usa,2 days left,0.0026
1480,29500,ford,f-150,2019,clean vehicle,10808,silver,  1ftew1e57kfc13266,167745054,pennsylvania, usa,3 days left,31.8836
1481,23000,ford,f-150,2019,clean vehicle,11263,white,  1ftmf1c55kkd38708,167787204,oklahoma, usa,21 hours left,25.9049
1482,25500,ford,f-150,2018,clean vehicle,42307,black,  1ftew1ep8jfb14732,167627326,illinois, usa,2 days left,107.88285
1483,44500,ford,f-150,2019,clean vehicle,17484,gray,  1ftew1e40kfc09714,167745057,pennsylvania, usa,3 days left,77.8038
1484,15600,ford,escape,2019,clean vehicle,37106,blue,  1fmcu0gd5kua05504,167551072,missouri, usa,9 days left,57.88536
1485,23100,ford,f-150,2019,clean vehicle,9539,white,  1ftmf1c57kkd08125,167787205,oklahoma, usa,21 hours left,22.03509
1486,37000,ford,f-150,2019,clean vehicle,2384,gray,  1ftew1epxkfa83324,167745058,pennsylvania, usa,3 days left,8.8208
1487,14500,ford,fusion,2019,clean vehicle,20590,gray,  3fa6p0hd8kr114141,167551221,missouri, usa,9 days left,29.8555
1488,23000,ford,f-150,2019,clean vehicle,13896,white,  1ftmf1c51kkd38706,167787206,oklahoma, usa,21 hours left,31.9608
1489,26500,ford,f-150,2019,clean vehicle,9451,gray,  1ftfw1e43kfb70539,167745059,pennsylvania, usa,3 days left,25.04515
1490,18000,ford,fusion,2017,clean vehicle,31657,red,  3fa6p0vp2hr189117,167552380,missouri, usa,9 days left,56.9826
1491,35700,ford,expedition,2019,clean vehicle,33907,brown,  1fmju1jt7kea29391,167787207,oklahoma, usa,21 hours left,121.04799
1492,31000,ford,f-150,2019,clean vehicle,10028,black,  1ftfw1e57kfa45438,167745061,pennsylvania, usa,3 days left,31.0868
1493,2000,ford,door,2013,clean vehicle,175640,no_color,  3fa6p0h72dr150212,167552543,missouri, usa,9 days left,35.128
1494,40400,ford,max,2019,clean vehicle,30770,white,  1fmjk1jt6kea37259,167787213,oklahoma, usa,21 hours left,124.3108
1495,43600,ford,f-150,2019,clean vehicle,15141,black,  1ftew1e40kfa83015,167745064,pennsylvania, usa,2 days left,66.01476
1496,22600,ford,f-150,2019,clean vehicle,18431,white,  1ftmf1c5xkkc79168,167787215,oklahoma, usa,21 hours left,41.65406
1497,26000,ford,f-150,2019,clean vehicle,9604,white,  1ftfw1e45kfb85334,167745067,pennsylvania, usa,3 days left,24.9704
1498,23200,ford,f-150,2019,clean vehicle,9516,white,  1ftmf1c5xkkd39210,167787217,oklahoma, usa,21 hours left,22.07712
1499,29000,ford,f-150,2019,clean vehicle,9718,silver,  1ftew1e45kfa45361,167745068,pennsylvania, usa,3 days left,28.1822
1500,22800,ford,f-150,2019,clean vehicle,16506,white,  1ftmf1c58kkc79170,167787219,oklahoma, usa,21 hours left,37.63368
1501,3450,ford,door,2015,salvage insurance,192108,white,  1fmcu9gx5fuc13614,167633336,oregon, usa,2 days left,66.27726
1502,31000,ford,f-150,2019,clean vehicle,11028,white,  1ftfw1e55kfa45440,167745069,pennsylvania, usa,3 days left,34.1868
1503,22900,ford,f-150,2019,clean vehicle,11313,white,  1ftmf1c59kkd08126,167787221,oklahoma, usa,21 hours left,25.90677
1504,3000,ford,door,2014,salvage insurance,141595,red,  3fa6p0lu4er381093,167633339,oregon, usa,2 days left,42.4785
1505,28000,ford,f-150,2019,clean vehicle,12886,silver,  1ftew1e50kfc34279,167745143,pennsylvania, usa,3 days left,36.0808
1506,23200,ford,f-150,2019,clean vehicle,9556,white,  1ftmf1c53kkc79173,167787222,oklahoma, usa,21 hours left,22.16992
1507,27000,ford,f-150,2019,clean vehicle,13269,blue,  1ftew1epxkkd77667,167745145,pennsylvania, usa,3 days left,35.8263
1508,22800,ford,f-150,2019,clean vehicle,16770,white,  1ftmf1c55kkd08124,167787224,oklahoma, usa,21 hours left,38.2356
1509,31500,ford,f-150,2019,clean vehicle,13526,red,  1ftfw1e55kfc66570,167745147,pennsylvania, usa,3 days left,42.6069
1510,23400,ford,transit,2019,clean vehicle,16391,white,  1ftyr1zm9kka54926,167787245,oklahoma, usa,21 hours left,38.35494
1511,28000,ford,f-150,2019,clean vehicle,11437,white,  1ftew1e57kfb37614,167745150,pennsylvania, usa,3 days left,32.0236
1512,23400,ford,transit,2019,clean vehicle,17964,white,  1ftyr1ym9kka56662,167787249,oklahoma, usa,21 hours left,42.03576
1513,28000,ford,f-150,2018,clean vehicle,5440,blue,  1ftew1cp8jfd42703,167639660,texas, usa,10 days left,15.232
1514,24900,ford,f-150,2019,clean vehicle,13035,white,  1ftfw1e48kkd08888,167745151,pennsylvania, usa,3 days left,32.45715
1515,23500,ford,transit,2019,clean vehicle,15759,white,  1ftyr1ym0kka56663,167787255,oklahoma, usa,21 hours left,37.03365
1516,36000,ford,f-150,2018,clean vehicle,30002,gray,  1ftfw1e19jfd95844,167639665,texas, usa,10 days left,108.0072
1517,28700,ford,f-150,2019,clean vehicle,13673,white,  1ftfw1e44kfa45372,167745153,pennsylvania, usa,3 days left,39.24151
1518,16000,ford,fusion,2018,clean vehicle,24480,silver,  3fa6p0k95jr156818,167787271,oregon, usa,29 minutes,39.168
1519,31000,ford,f-150,2019,clean vehicle,13230,white,  1ftfw1e59kfa45439,167745154,pennsylvania, usa,3 days left,41.013
1520,16500,ford,f-150,2017,clean vehicle,137789,white,  1ftfw1eg0hkd21010,167787344,oregon, usa,29 minutes,227.35185
1521,28500,ford,f-150,2019,clean vehicle,13516,white,  1ftfw1e52kfb51070,167745155,pennsylvania, usa,3 days left,38.5206
1522,10800,ford,escape,2017,clean vehicle,81660,black,  1fmcu9gd5huc55340,167787355,oregon, usa,29 minutes,88.1928
1523,28500,ford,f-150,2019,clean vehicle,11763,white,  1ftew1ep6kfb50971,167745157,pennsylvania, usa,3 days left,33.52455
1524,25000,ford,explorer,2017,clean vehicle,34165,gold,  1fm5k8fh3hgb01057,167787361,oregon, usa,29 minutes,85.4125
1525,31000,ford,f-150,2019,clean vehicle,13458,white,  1ftfw1e47kfa45446,167745199,pennsylvania, usa,3 days left,41.7198
1526,7800,ford,door,2016,clean vehicle,104867,black,  3fa6p0lu9gr318607,167787418,oregon, usa,29 minutes,81.79626
1527,28500,ford,f-150,2019,clean vehicle,14004,white,  1ftfw1e56kfc13215,167745200,pennsylvania, usa,3 days left,39.9114
1528,9500,ford,door,2016,clean vehicle,69829,silver,  3fa6p0h79gr262879,167787426,oregon, usa,29 minutes,66.33755
1529,28500,ford,f-150,2019,clean vehicle,13405,silver,  1ftew1ep5kfb96789,167745201,pennsylvania, usa,3 days left,38.20425
1530,14500,ford,door,2016,clean vehicle,96151,black,  1fm5k7d82gga11295,167787428,oregon, usa,29 minutes,139.41895
1531,25000,ford,f-150,2019,clean vehicle,12688,black,  1ftfw1e40kkc25486,167745202,pennsylvania, usa,3 days left,31.72
